ponto_id,prediction
265,"[-8.05569531241705, -34.95166745536275]"
267,"[-8.05569531241705, -34.95166745536275]"
274,"[-8.05569531241705, -34.95166745536275]"
286,"[-8.05569531241705, -34.95166745536275]"
288,"[-8.05569531241705, -34.95166745536275]"
291,"[-8.05569531241705, -34.95166745536275]"
292,"[-8.05569531241705, -34.95166745536275]"
300,"[-8.05569531241705, -34.95166745536275]"
304,"[-8.05569531241705, -34.95166745536275]"
308,"[-8.05569531241705, -34.95166745536275]"
311,"[-8.05569531241705, -34.95166745536275]"
315,"[-8.05569531241705, -34.95166745536275]"
316,"[-8.05569531241705, -34.95166745536275]"
318,"[-8.05569531241705, -34.95166745536275]"
319,"[-8.05569531241705, -34.95166745536275]"
321,"[-8.05569531241705, -34.95166745536275]"
323,"[-8.05569531241705, -34.95166745536275]"
328,"[-8.05569531241705, -34.95166745536275]"
330,"[-8.05569531241705, -34.95166745536275]"
332,"[-8.05569531241705, -34.95166745536275]"
333,"[-8.05569531241705, -34.95166745536275]"
334,"[-8.05569531241705, -34.95166745536275]"
335,"[-8.05569531241705, -34.95166745536275]"
337,"[-8.05569531241705, -34.95166745536275]"
346,"[-8.05569531241705, -34.95166745536275]"
349,"[-8.05569531241705, -34.95166745536275]"
350,"[-8.05569531241705, -34.95166745536275]"
353,"[-8.05569531241705, -34.95166745536275]"
354,"[-8.05569531241705, -34.95166745536275]"
360,"[-8.05569531241705, -34.95166745536275]"
367,"[-8.05569531241705, -34.95166745536275]"
379,"[-8.05569531241705, -34.95166745536275]"
381,"[-8.05569531241705, -34.95166745536275]"
385,"[-8.05569531241705, -34.95166745536275]"
388,"[-8.05569531241705, -34.95166745536275]"
393,"[-8.05569531241705, -34.95166745536275]"
394,"[-8.05569531241705, -34.95166745536275]"
400,"[-8.05569531241705, -34.95166745536275]"
401,"[-8.05569531241705, -34.95166745536275]"
402,"[-8.05569531241705, -34.95166745536275]"
408,"[-8.05569531241705, -34.95166745536275]"
409,"[-8.05569531241705, -34.95166745536275]"
411,"[-8.05569531241705, -34.95166745536275]"
415,"[-8.05569531241705, -34.95166745536275]"
416,"[-8.05569531241705, -34.95166745536275]"
427,"[-8.05569531241705, -34.95166745536275]"
429,"[-8.05569531241705, -34.95166745536275]"
433,"[-8.05569531241705, -34.95166745536275]"
435,"[-8.05569531241705, -34.95166745536275]"
439,"[-8.05569531241705, -34.95166745536275]"
445,"[-8.05569531241705, -34.95166745536275]"
447,"[-8.05569531241705, -34.95166745536275]"
449,"[-8.05569531241705, -34.95166745536275]"
453,"[-8.05569531241705, -34.95166745536275]"
455,"[-8.05569531241705, -34.95166745536275]"
457,"[-8.05569531241705, -34.95166745536275]"
461,"[-8.05569531241705, -34.95166745536275]"
462,"[-8.05569531241705, -34.95166745536275]"
465,"[-8.05569531241705, -34.95166745536275]"
468,"[-8.05569531241705, -34.95166745536275]"
472,"[-8.05569531241705, -34.95166745536275]"
473,"[-8.05569531241705, -34.95166745536275]"
474,"[-8.05569531241705, -34.95166745536275]"
476,"[-8.05569531241705, -34.95166745536275]"
477,"[-8.05569531241705, -34.95166745536275]"
483,"[-8.05569531241705, -34.95166745536275]"
485,"[-8.05569531241705, -34.95166745536275]"
486,"[-8.05569531241705, -34.95166745536275]"
487,"[-8.05569531241705, -34.95166745536275]"
495,"[-8.05569531241705, -34.95166745536275]"
496,"[-8.05569531241705, -34.95166745536275]"
500,"[-8.05569531241705, -34.95166745536275]"
503,"[-8.05569531241705, -34.95166745536275]"
509,"[-8.05569531241705, -34.95166745536275]"
510,"[-8.05569531241705, -34.95166745536275]"
511,"[-8.05569531241705, -34.95166745536275]"
513,"[-8.05569531241705, -34.95166745536275]"
518,"[-8.05569531241705, -34.95166745536275]"
524,"[-8.05569531241705, -34.95166745536275]"
528,"[-8.05569531241705, -34.95166745536275]"
530,"[-8.05569531241705, -34.95166745536275]"
532,"[-8.05569531241705, -34.95166745536275]"
533,"[-8.05569531241705, -34.95166745536275]"
538,"[-8.05569531241705, -34.95166745536275]"
540,"[-8.05569531241705, -34.95166745536275]"
543,"[-8.05569531241705, -34.95166745536275]"
544,"[-8.05569531241705, -34.95166745536275]"
550,"[-8.05569531241705, -34.95166745536275]"
551,"[-8.05569531241705, -34.95166745536275]"
554,"[-8.05569531241705, -34.95166745536275]"
555,"[-8.05569531241705, -34.95166745536275]"
563,"[-8.05569531241705, -34.95166745536275]"
564,"[-8.05569531241705, -34.95166745536275]"
567,"[-8.05569531241705, -34.95166745536275]"
568,"[-8.05569531241705, -34.95166745536275]"
576,"[-8.05569531241705, -34.95166745536275]"
577,"[-8.05569531241705, -34.95166745536275]"
582,"[-8.05569531241705, -34.95166745536275]"
586,"[-8.05569531241705, -34.95166745536275]"
590,"[-8.05569531241705, -34.95166745536275]"
591,"[-8.05569531241705, -34.95166745536275]"
592,"[-8.05569531241705, -34.95166745536275]"
594,"[-8.05569531241705, -34.95166745536275]"
601,"[-8.05569531241705, -34.95166745536275]"
603,"[-8.05569531241705, -34.95166745536275]"
604,"[-8.05569531241705, -34.95166745536275]"
605,"[-8.05569531241705, -34.95166745536275]"
611,"[-8.05569531241705, -34.95166745536275]"
613,"[-8.05569531241705, -34.95166745536275]"
617,"[-8.05569531241705, -34.95166745536275]"
618,"[-8.05569531241705, -34.95166745536275]"
620,"[-8.05569531241705, -34.95166745536275]"
623,"[-8.05569531241705, -34.95166745536275]"
624,"[-8.05569531241705, -34.95166745536275]"
625,"[-8.05569531241705, -34.95166745536275]"
633,"[-8.05569531241705, -34.95166745536275]"
637,"[-8.05569531241705, -34.95166745536275]"
641,"[-8.05569531241705, -34.95166745536275]"
642,"[-8.05569531241705, -34.95166745536275]"
647,"[-8.05569531241705, -34.95166745536275]"
653,"[-8.05569531241705, -34.95166745536275]"
654,"[-8.05569531241705, -34.95166745536275]"
655,"[-8.05569531241705, -34.95166745536275]"
664,"[-8.05569531241705, -34.95166745536275]"
665,"[-8.05569531241705, -34.95166745536275]"
668,"[-8.05569531241705, -34.95166745536275]"
673,"[-8.05569531241705, -34.95166745536275]"
675,"[-8.05569531241705, -34.95166745536275]"
676,"[-8.05569531241705, -34.95166745536275]"
678,"[-8.05569531241705, -34.95166745536275]"
682,"[-8.05569531241705, -34.95166745536275]"
683,"[-8.05569531241705, -34.95166745536275]"
693,"[-8.05569531241705, -34.95166745536275]"
694,"[-8.05569531241705, -34.95166745536275]"
696,"[-8.05569531241705, -34.95166745536275]"
700,"[-8.05569531241705, -34.95166745536275]"
706,"[-8.05569531241705, -34.95166745536275]"
708,"[-8.05569531241705, -34.95166745536275]"
710,"[-8.05569531241705, -34.95166745536275]"
711,"[-8.05569531241705, -34.95166745536275]"
712,"[-8.05569531241705, -34.95166745536275]"
713,"[-8.05569531241705, -34.95166745536275]"
715,"[-8.05569531241705, -34.95166745536275]"
718,"[-8.05569531241705, -34.95166745536275]"
724,"[-8.05569531241705, -34.95166745536275]"
730,"[-8.05569531241705, -34.95166745536275]"
733,"[-8.05569531241705, -34.95166745536275]"
736,"[-8.05569531241705, -34.95166745536275]"
737,"[-8.05569531241705, -34.95166745536275]"
738,"[-8.05569531241705, -34.95166745536275]"
740,"[-8.05569531241705, -34.95166745536275]"
742,"[-8.05569531241705, -34.95166745536275]"
743,"[-8.05569531241705, -34.95166745536275]"
744,"[-8.05569531241705, -34.95166745536275]"
745,"[-8.05569531241705, -34.95166745536275]"
747,"[-8.05569531241705, -34.95166745536275]"
748,"[-8.05569531241705, -34.95166745536275]"
749,"[-8.05569531241705, -34.95166745536275]"
751,"[-8.05569531241705, -34.95166745536275]"
753,"[-8.05569531241705, -34.95166745536275]"
758,"[-8.05569531241705, -34.95166745536275]"
759,"[-8.05569531241705, -34.95166745536275]"
761,"[-8.05569531241705, -34.95166745536275]"
763,"[-8.05569531241705, -34.95166745536275]"
764,"[-8.05569531241705, -34.95166745536275]"
765,"[-8.05569531241705, -34.95166745536275]"
766,"[-8.05569531241705, -34.95166745536275]"
773,"[-8.05569531241705, -34.95166745536275]"
774,"[-8.05569531241705, -34.95166745536275]"
782,"[-8.05569531241705, -34.95166745536275]"
786,"[-8.05569531241705, -34.95166745536275]"
789,"[-8.05569531241705, -34.95166745536275]"
794,"[-8.05569531241705, -34.95166745536275]"
795,"[-8.05569531241705, -34.95166745536275]"
799,"[-8.05569531241705, -34.95166745536275]"
800,"[-8.055712639999957, -34.951554256000364]"
809,"[-8.055712639999957, -34.951554256000364]"
810,"[-8.055712639999957, -34.951554256000364]"
811,"[-8.055712639999957, -34.951554256000364]"
815,"[-8.055712639999957, -34.951554256000364]"
828,"[-8.055712639999957, -34.951554256000364]"
831,"[-8.055785999999927, -34.95150500000048]"
833,"[-8.055712639999957, -34.951554256000364]"
834,"[-8.055712639999957, -34.951554256000364]"
835,"[-8.055712639999957, -34.951554256000364]"
837,"[-8.055712639999957, -34.951554256000364]"
841,"[-8.055712639999957, -34.951554256000364]"
852,"[-8.055712639999957, -34.951554256000364]"
856,"[-8.055712639999957, -34.951554256000364]"
858,"[-8.055712639999957, -34.951554256000364]"
862,"[-8.055712639999957, -34.951554256000364]"
866,"[-8.055712639999957, -34.951554256000364]"
868,"[-8.055712639999957, -34.951554256000364]"
871,"[-8.055712639999957, -34.951554256000364]"
872,"[-8.055712639999957, -34.951554256000364]"
877,"[-8.055712639999957, -34.951554256000364]"
879,"[-8.055712639999957, -34.951554256000364]"
881,"[-8.055712639999957, -34.951554256000364]"
883,"[-8.055712639999957, -34.951554256000364]"
906,"[-8.055488331955479, -34.951681265266885]"
908,"[-8.055488331955479, -34.951681265266885]"
914,"[-8.055488331955479, -34.951681265266885]"
921,"[-8.055488331955479, -34.951681265266885]"
927,"[-8.055430656999906, -34.95170927583364]"
932,"[-8.055430656999906, -34.95170927583364]"
934,"[-8.055430656999906, -34.95170927583364]"
940,"[-8.055430656999906, -34.95170927583364]"
947,"[-8.055430656999906, -34.95170927583364]"
952,"[-8.055407108333245, -34.95171328250029]"
957,"[-8.055407108333245, -34.95171328250029]"
958,"[-8.055407108333245, -34.95171328250029]"
960,"[-8.055407108333245, -34.95171328250029]"
964,"[-8.055407108333245, -34.95171328250029]"
965,"[-8.055407108333245, -34.95171328250029]"
967,"[-8.055407108333245, -34.95171328250029]"
970,"[-8.055407108333245, -34.95171328250029]"
971,"[-8.05575728628892, -34.951614642766444]"
982,"[-8.055489502552295, -34.95167891075261]"
994,"[-8.055489502552295, -34.95167891075261]"
996,"[-8.055489502552295, -34.95167891075261]"
997,"[-8.055489502552295, -34.95167891075261]"
1002,"[-8.055489502552295, -34.95167891075261]"
1005,"[-8.055489502552295, -34.95167891075261]"
1009,"[-8.055489502552295, -34.95167891075261]"
1010,"[-8.055489502552295, -34.95167891075261]"
1017,"[-8.055489502552295, -34.95167891075261]"
1018,"[-8.055489502552295, -34.95167891075261]"
1020,"[-8.055489502552295, -34.95167891075261]"
1022,"[-8.055489502552295, -34.95167891075261]"
1025,"[-8.055489502552295, -34.95167891075261]"
1027,"[-8.055489502552295, -34.95167891075261]"
1034,"[-8.055489502552295, -34.95167891075261]"
1038,"[-8.055637431818987, -34.951604232552555]"
1042,"[-8.055637431818987, -34.951604232552555]"
1044,"[-8.055637431818987, -34.951604232552555]"
1046,"[-8.055637431818987, -34.951604232552555]"
1052,"[-8.055482803552295, -34.95168272225263]"
1053,"[-8.055482803552295, -34.95168272225263]"
1055,"[-8.055482803552295, -34.95168272225263]"
1056,"[-8.055482803552295, -34.95168272225263]"
1057,"[-8.055482803552295, -34.95168272225263]"
1061,"[-8.055482803552295, -34.95168272225263]"
1068,"[-8.055482803552295, -34.95168272225263]"
1071,"[-8.055482803552295, -34.95168272225263]"
1074,"[-8.055482803552295, -34.95168272225263]"
1075,"[-8.055482803552295, -34.95168272225263]"
1076,"[-8.055482803552295, -34.95168272225263]"
1078,"[-8.055482803552295, -34.95168272225263]"
1084,"[-8.055482803552295, -34.95168272225263]"
1087,"[-8.055482803552295, -34.95168272225263]"
1090,"[-8.055482803552295, -34.95168272225263]"
1095,"[-8.055482803552295, -34.95168272225263]"
1101,"[-8.055482803552295, -34.95168272225263]"
1103,"[-8.055482803552295, -34.95168272225263]"
1107,"[-8.055482803552295, -34.95168272225263]"
1108,"[-8.055482803552295, -34.95168272225263]"
1111,"[-8.055482803552295, -34.95168272225263]"
1112,"[-8.055482803552295, -34.95168272225263]"
1115,"[-8.05561076013329, -34.95157697003345]"
1123,"[-8.05561076013329, -34.95157697003345]"
1126,"[-8.05560914715232, -34.95162032555252]"
1127,"[-8.05560914715232, -34.95162032555252]"
1139,"[-8.05560914715232, -34.95162032555252]"
1142,"[-8.05560914715232, -34.95162032555252]"
1144,"[-8.055785999999927, -34.95150500000048]"
1145,"[-8.055785999999927, -34.95150500000048]"
1147,"[-8.055785999999927, -34.95150500000048]"
1149,"[-8.055785999999927, -34.95150500000048]"
1152,"[-8.055785999999927, -34.95150500000048]"
1153,"[-8.055785999999927, -34.95150500000048]"
1155,"[-8.055785999999927, -34.95150500000048]"
1156,"[-8.055785999999927, -34.95150500000048]"
1157,"[-8.055785999999927, -34.95150500000048]"
1162,"[-8.055785999999927, -34.95150500000048]"
1163,"[-8.055785999999927, -34.95150500000048]"
1166,"[-8.055785999999927, -34.95150500000048]"
1168,"[-8.055785999999927, -34.95150500000048]"
1172,"[-8.055785999999927, -34.95150500000048]"
1175,"[-8.055785999999927, -34.95150500000048]"
1176,"[-8.055785999999927, -34.95150500000048]"
1180,"[-8.055785999999927, -34.95150500000048]"
1183,"[-8.055785999999927, -34.95150500000048]"
1188,"[-8.055785999999927, -34.95150500000048]"
1193,"[-8.055785999999927, -34.95150500000048]"
1194,"[-8.055785999999927, -34.95150500000048]"
1195,"[-8.055785999999927, -34.95150500000048]"
1197,"[-8.055785999999927, -34.95150500000048]"
1199,"[-8.055785999999927, -34.95150500000048]"
1201,"[-8.055785999999927, -34.95150500000048]"
1204,"[-8.055785999999927, -34.95150500000048]"
1210,"[-8.055785999999927, -34.95150500000048]"
1217,"[-8.055559450063978, -34.951666818422076]"
1219,"[-8.055559450063978, -34.951666818422076]"
1220,"[-8.055559450063978, -34.951666818422076]"
1222,"[-8.055559450063978, -34.951666818422076]"
1224,"[-8.055559450063978, -34.951666818422076]"
1226,"[-8.055559450063978, -34.951666818422076]"
1233,"[-8.055559450063978, -34.951666818422076]"
1244,"[-8.055559450063978, -34.951666818422076]"
1245,"[-8.055559450063978, -34.951666818422076]"
1247,"[-8.055559450063978, -34.951666818422076]"
1250,"[-8.055559450063978, -34.951666818422076]"
1253,"[-8.055559450063978, -34.951666818422076]"
1254,"[-8.055559450063978, -34.951666818422076]"
1261,"[-8.05565099199734, -34.95163534769817]"
1263,"[-8.05565099199734, -34.95163534769817]"
1277,"[-8.05542279362307, -34.95169967839526]"
1278,"[-8.05542279362307, -34.95169967839526]"
1281,"[-8.05542279362307, -34.95169967839526]"
1282,"[-8.05542279362307, -34.95169967839526]"
1285,"[-8.055407108333245, -34.95171328250029]"
1287,"[-8.05542279362307, -34.95169967839526]"
1295,"[-8.05542279362307, -34.95169967839526]"
1297,"[-8.05542279362307, -34.95169967839526]"
1298,"[-8.05542279362307, -34.95169967839526]"
1310,"[-8.05542279362307, -34.95169967839526]"
1313,"[-8.05542279362307, -34.95169967839526]"
1314,"[-8.05542279362307, -34.95169967839526]"
1315,"[-8.05542279362307, -34.95169967839526]"
1318,"[-8.05542279362307, -34.95169967839526]"
1320,"[-8.05542279362307, -34.95169967839526]"
1322,"[-8.05542279362307, -34.95169967839526]"
1323,"[-8.05542279362307, -34.95169967839526]"
1328,"[-8.05542279362307, -34.95169967839526]"
1329,"[-8.05542279362307, -34.95169967839526]"
1330,"[-8.05542279362307, -34.95169967839526]"
1334,"[-8.05542279362307, -34.95169967839526]"
1339,"[-8.05542279362307, -34.95169967839526]"
1345,"[-8.055422529623067, -34.95170051239526]"
1346,"[-8.055422529623067, -34.95170051239526]"
1349,"[-8.055422529623067, -34.95170051239526]"
1354,"[-8.055422529623067, -34.95170051239526]"
1355,"[-8.055422529623067, -34.95170051239526]"
1359,"[-8.055422529623067, -34.95170051239526]"
1360,"[-8.055422529623067, -34.95170051239526]"
1369,"[-8.055422529623067, -34.95170051239526]"
1372,"[-8.055422529623067, -34.95170051239526]"
1373,"[-8.055422529623067, -34.95170051239526]"
1374,"[-8.055422617623067, -34.95170023439526]"
1379,"[-8.055422617623067, -34.95170023439526]"
1383,"[-8.055418194156381, -34.951714208528664]"
1385,"[-8.055418194156381, -34.951714208528664]"
1393,"[-8.055418194156381, -34.951714208528664]"
1396,"[-8.055418194156381, -34.951714208528664]"
1400,"[-8.055418194156381, -34.951714208528664]"
1402,"[-8.055418194156381, -34.951714208528664]"
1405,"[-8.055418194156381, -34.951714208528664]"
1406,"[-8.055418194156381, -34.951714208528664]"
1413,"[-8.055418194156381, -34.951714208528664]"
1414,"[-8.055418194156381, -34.951714208528664]"
1416,"[-8.055418928956385, -34.95171188722865]"
1417,"[-8.055418928956385, -34.95171188722865]"
1418,"[-8.055418928956385, -34.95171188722865]"
1420,"[-8.055418928956385, -34.95171188722865]"
1421,"[-8.055418928956385, -34.95171188722865]"
1426,"[-8.055418928956385, -34.95171188722865]"
1427,"[-8.055418928956385, -34.95171188722865]"
1429,"[-8.055418187680427, -34.951714228986795]"
1430,"[-8.055418928956385, -34.95171188722865]"
1432,"[-8.055418928956385, -34.95171188722865]"
1437,"[-8.055418928956385, -34.95171188722865]"
1438,"[-8.055418928956385, -34.95171188722865]"
1443,"[-8.055418928956385, -34.95171188722865]"
1446,"[-8.055419361623056, -34.9517105203953]"
1452,"[-8.055419361623056, -34.9517105203953]"
1453,"[-8.055419361623056, -34.9517105203953]"
1456,"[-8.055419361623056, -34.9517105203953]"
1458,"[-8.055419082956385, -34.95171140072864]"
1465,"[-8.055419082956385, -34.95171140072864]"
1467,"[-8.055418193578861, -34.9517142103531]"
1468,"[-8.055418193578861, -34.9517142103531]"
1470,"[-8.055418193578861, -34.9517142103531]"
1472,"[-8.055418193578861, -34.9517142103531]"
1477,"[-8.055418193578861, -34.9517142103531]"
1479,"[-8.055418193578861, -34.9517142103531]"
1480,"[-8.055418193578861, -34.9517142103531]"
1482,"[-8.055418193578861, -34.9517142103531]"
1483,"[-8.055418193578861, -34.9517142103531]"
1488,"[-8.055418193578861, -34.9517142103531]"
1491,"[-8.055418193578861, -34.9517142103531]"
1496,"[-8.055418193578861, -34.9517142103531]"
1501,"[-8.055418193578861, -34.9517142103531]"
1502,"[-8.055418193578861, -34.9517142103531]"
1509,"[-8.055549120330642, -34.95166915936494]"
1512,"[-8.055418193578861, -34.9517142103531]"
1513,"[-8.055418193578861, -34.9517142103531]"
1516,"[-8.055418193578861, -34.9517142103531]"
1527,"[-8.055418193578861, -34.9517142103531]"
1530,"[-8.055716997227423, -34.95162187241355]"
1532,"[-8.055418193578861, -34.9517142103531]"
1533,"[-8.055418193578861, -34.9517142103531]"
1535,"[-8.055418193578861, -34.9517142103531]"
1536,"[-8.055418193578861, -34.9517142103531]"
1543,"[-8.055418193578861, -34.9517142103531]"
1544,"[-8.055418193578861, -34.9517142103531]"
1545,"[-8.055418193578861, -34.9517142103531]"
1550,"[-8.055418193578861, -34.9517142103531]"
1557,"[-8.055418193578861, -34.9517142103531]"
1558,"[-8.055418193578861, -34.9517142103531]"
1559,"[-8.055418193578861, -34.9517142103531]"
1561,"[-8.055418193578861, -34.9517142103531]"
1562,"[-8.055418193578861, -34.9517142103531]"
1568,"[-8.055418193578861, -34.9517142103531]"
1569,"[-8.055418193578861, -34.9517142103531]"
1570,"[-8.055418193578861, -34.9517142103531]"
1575,"[-8.055418193578861, -34.9517142103531]"
1576,"[-8.055418193578861, -34.9517142103531]"
1578,"[-8.055418193578861, -34.9517142103531]"
1586,"[-8.055418193578861, -34.9517142103531]"
1593,"[-8.055418193578861, -34.9517142103531]"
1595,"[-8.055418193578861, -34.9517142103531]"
1597,"[-8.055418193578861, -34.9517142103531]"
1598,"[-8.055418193578861, -34.9517142103531]"
1599,"[-8.055418193578861, -34.9517142103531]"
1603,"[-8.055418193578861, -34.9517142103531]"
1606,"[-8.055678823086001, -34.95134100547631]"
1608,"[-8.055678823086001, -34.95134100547631]"
1614,"[-8.055601034443217, -34.951326301663265]"
1615,"[-8.055678823086001, -34.95134100547631]"
1616,"[-8.055678823086001, -34.95134100547631]"
1617,"[-8.055678823086001, -34.95134100547631]"
1618,"[-8.055678823086001, -34.95134100547631]"
1623,"[-8.055678823086001, -34.95134100547631]"
1626,"[-8.055678823086001, -34.95134100547631]"
1631,"[-8.055678823086001, -34.95134100547631]"
1642,"[-8.055694323085993, -34.951342995476296]"
1643,"[-8.055833999999892, -34.95136199999982]"
1649,"[-8.055678823086001, -34.95134100547631]"
1650,"[-8.055691339999939, -34.951333342000176]"
1656,"[-8.055678823086001, -34.95134100547631]"
1659,"[-8.055678823086001, -34.95134100547631]"
1662,"[-8.055678823086001, -34.95134100547631]"
1665,"[-8.055683983739756, -34.95133099871649]"
1670,"[-8.055678823086001, -34.95134100547631]"
1671,"[-8.055678823086001, -34.95134100547631]"
1672,"[-8.055833999999892, -34.95136199999982]"
1680,"[-8.055833999999892, -34.95136199999982]"
1683,"[-8.055833999999892, -34.95136199999982]"
1684,"[-8.055833999999892, -34.95136199999982]"
1688,"[-8.055833999999892, -34.95136199999982]"
1691,"[-8.055833999999892, -34.95136199999982]"
1699,"[-8.05557500033121, -34.95132239476314]"
1701,"[-8.055731146072821, -34.95134532163493]"
1713,"[-8.055678823086001, -34.95134100547631]"
1718,"[-8.055678823086001, -34.95134100547631]"
1720,"[-8.055678823086001, -34.95134100547631]"
1721,"[-8.055678823086001, -34.95134100547631]"
1726,"[-8.055678823086001, -34.95134100547631]"
1728,"[-8.055678823086001, -34.95134100547631]"
1729,"[-8.055678823086001, -34.95134100547631]"
1730,"[-8.055678823086001, -34.95134100547631]"
1731,"[-8.055678823086001, -34.95134100547631]"
1732,"[-8.055678823086001, -34.95134100547631]"
1737,"[-8.05575644926328, -34.951347226658754]"
1738,"[-8.055833989862387, -34.95136199862827]"
1739,"[-8.055694323085993, -34.951342995476296]"
1740,"[-8.055833989862387, -34.95136199862827]"
1741,"[-8.055833989862387, -34.95136199862827]"
1743,"[-8.055833989862387, -34.95136199862827]"
1744,"[-8.055833989862387, -34.95136199862827]"
1745,"[-8.055833989862387, -34.95136199862827]"
1746,"[-8.055833989862387, -34.95136199862827]"
1747,"[-8.055833989862387, -34.95136199862827]"
1758,"[-8.055833989862387, -34.95136199862827]"
1760,"[-8.055833989862387, -34.95136199862827]"
1765,"[-8.055826512353232, -34.95136098696527]"
1768,"[-8.055601714443217, -34.95132639366326]"
1770,"[-8.055682681557702, -34.951323619409365]"
1775,"[-8.055682681557702, -34.951323619409365]"
1777,"[-8.055682681557702, -34.951323619409365]"
1780,"[-8.055682681557702, -34.951323619409365]"
1783,"[-8.055745929862438, -34.95135008462836]"
1785,"[-8.055781612305594, -34.95135148062759]"
1790,"[-8.055659116529155, -34.95133833929511]"
1791,"[-8.055822801209647, -34.95136048486939]"
1793,"[-8.055712261904954, -34.95134877977894]"
1794,"[-8.055822801209647, -34.95136048486939]"
1803,"[-8.055822769862395, -34.95136048062828]"
1805,"[-8.055822769862395, -34.95136048062828]"
1807,"[-8.055822769862395, -34.95136048062828]"
1817,"[-8.055831959085916, -34.95136172387617]"
1825,"[-8.055625653557737, -34.95131443940942]"
1832,"[-8.055682681557702, -34.951323619409365]"
1833,"[-8.05561182830311, -34.95132568539245]"
1835,"[-8.055682681557702, -34.951323619409365]"
1839,"[-8.055682681557702, -34.951323619409365]"
1840,"[-8.055682681557702, -34.951323619409365]"
1844,"[-8.055805319019907, -34.95135811963195]"
1851,"[-8.055718448529118, -34.951340020628386]"
1860,"[-8.055822801209647, -34.95136048486939]"
1862,"[-8.055822801209647, -34.95136048486939]"
1864,"[-8.055822801209647, -34.95136048486939]"
1877,"[-8.055680273209726, -34.951341201669514]"
1880,"[-8.055680273209726, -34.951341201669514]"
1888,"[-8.055688682884961, -34.95134486014685]"
1891,"[-8.055688682884961, -34.95134486014685]"
1897,"[-8.055688682884961, -34.95134486014685]"
1915,"[-8.055601034443217, -34.951326301663265]"
1918,"[-8.055601034443217, -34.951326301663265]"
1919,"[-8.055601034443217, -34.951326301663265]"
1921,"[-8.055601034443217, -34.951326301663265]"
1922,"[-8.055601034443217, -34.951326301663265]"
1928,"[-8.055659254443174, -34.95133085966327]"
1934,"[-8.055601034443217, -34.951326301663265]"
1937,"[-8.055601714443217, -34.95132639366326]"
1941,"[-8.055601034443217, -34.951326301663265]"
1945,"[-8.055601034443217, -34.951326301663265]"
1952,"[-8.055601034443217, -34.951326301663265]"
1954,"[-8.055601034443217, -34.951326301663265]"
1957,"[-8.055601034443217, -34.951326301663265]"
1962,"[-8.055601034443217, -34.951326301663265]"
1963,"[-8.055601034443217, -34.951326301663265]"
1965,"[-8.055601034443217, -34.951326301663265]"
1971,"[-8.055601034443217, -34.951326301663265]"
1978,"[-8.055601714443217, -34.95132639366326]"
1981,"[-8.055601714443217, -34.95132639366326]"
1982,"[-8.055601714443217, -34.95132639366326]"
1989,"[-8.055601714443217, -34.95132639366326]"
1992,"[-8.055686119295208, -34.951340929009476]"
1995,"[-8.05570660476981, -34.95133947112856]"
2002,"[-8.055686119295208, -34.951340929009476]"
2004,"[-8.055686119295208, -34.951340929009476]"
2006,"[-8.055686119295208, -34.951340929009476]"
2008,"[-8.055686119295208, -34.951340929009476]"
2012,"[-8.055601034443217, -34.951326301663265]"
2013,"[-8.055601034443217, -34.951326301663265]"
2018,"[-8.055601034443217, -34.951326301663265]"
2022,"[-8.055601034443217, -34.951326301663265]"
2025,"[-8.055601034443217, -34.951326301663265]"
2029,"[-8.055601714443217, -34.95132639366326]"
2034,"[-8.055601034443217, -34.951326301663265]"
2036,"[-8.055601034443217, -34.951326301663265]"
2045,"[-8.055601714443217, -34.95132639366326]"
2055,"[-8.055618464769866, -34.951331593128565]"
2057,"[-8.055601714443217, -34.95132639366326]"
2058,"[-8.055601714443217, -34.95132639366326]"
2063,"[-8.055601714443217, -34.95132639366326]"
2067,"[-8.055601714443217, -34.95132639366326]"
2072,"[-8.055601161109884, -34.95132631166326]"
2075,"[-8.055601161109884, -34.95132631166326]"
2083,"[-8.055601161109884, -34.95132631166326]"
2084,"[-8.055601161109884, -34.95132631166326]"
2087,"[-8.055601161109884, -34.95132631166326]"
2088,"[-8.055601161109884, -34.95132631166326]"
2089,"[-8.055601161109884, -34.95132631166326]"
2094,"[-8.055601161109884, -34.95132631166326]"
2098,"[-8.055601161109884, -34.95132631166326]"
2107,"[-8.055601161109884, -34.95132631166326]"
2108,"[-8.055601161109884, -34.95132631166326]"
2109,"[-8.055601161109884, -34.95132631166326]"
2110,"[-8.055601161109884, -34.95132631166326]"
2111,"[-8.055601161109884, -34.95132631166326]"
2114,"[-8.055601161109884, -34.95132631166326]"
2115,"[-8.055601161109884, -34.95132631166326]"
2121,"[-8.055601161109884, -34.95132631166326]"
2122,"[-8.055601161109884, -34.95132631166326]"
2124,"[-8.055601161109884, -34.95132631166326]"
2127,"[-8.055601161109884, -34.95132631166326]"
2128,"[-8.055601161109884, -34.95132631166326]"
2129,"[-8.055601161109884, -34.95132631166326]"
2131,"[-8.055601161109884, -34.95132631166326]"
2132,"[-8.055601161109884, -34.95132631166326]"
2133,"[-8.055601161109884, -34.95132631166326]"
2134,"[-8.055601161109884, -34.95132631166326]"
2138,"[-8.055601161109884, -34.95132631166326]"
2142,"[-8.055601161109884, -34.95132631166326]"
2145,"[-8.055601161109884, -34.95132631166326]"
2149,"[-8.055601161109884, -34.95132631166326]"
