grupo,cch,azimuth,ponto_id,delay_1,delay_2,delay_3,lat,lon,rssi_value
1,873,0,3955,5.000250565750341,3.000380421597742,2.999910262096011,-8.057116484907686,-34.95148025797485,0.3664847332073936
2,865,0,6954,6.007660926964201,6.021959637021073,1.0019337345006099,-8.055559192639027,-34.95921993308894,0.24272297876198567
1,875,240,8682,3.004455727878766,4.00392316133561,0.9953067910949386,-8.055022139607788,-34.96099524264761,0.33164681776129057
2,865,0,8803,4.001757736228273,7.0600175521771575,1.999284176044455,-8.049292124122475,-34.960126833809866,0.38510763512286433
3,877,0,1374,4.999968114036991,3.0005913385552,2.9978992082959754,-8.056049661565307,-34.951189856522696,0.34803664167813614
1,872,120,8190,6.013526177387433,4.00391606017748,0.9955652353551817,-8.054617877021728,-34.954904327005515,0.016571734671424067
3,869,240,8936,4.002644069673713,3.9999310805671637,2.0017535408974902,-8.051618366556957,-34.95406126886412,0.6367892861765232
3,869,240,9104,3.0011395701616257,0.9874270120222641,6.0453944592614075,-8.048130314046885,-34.94676760433438,0.6969479855075059
2,865,240,7685,5.000321713267048,3.9966629970846657,0.9916770856885776,-8.05531008958798,-34.959666731375606,0.5774818052198288
1,873,0,690,5.000161617386517,3.0014587259106706,1.9986674595194334,-8.055738358815596,-34.95202780009718,0.013610305631077622
2,871,240,6159,5.000089573221641,3.0006393241158156,1.9992467964023,-8.056288799280217,-34.951223762795046,0.19747833072818988
2,874,120,6593,6.005640774097907,6.00183084223616,0.004715016253368636,-8.05652158371766,-34.958820174476166,0.7612719861021131
2,874,120,307,5.000935381226902,2.999816310217297,2.0005027892944613,-8.055733665125356,-34.951612852006846,0.011884988501134442
3,869,240,5299,5.00081206222146,2.9997145565141743,2.0018058096387277,-8.055955176991338,-34.95138650121472,0.013467081429908998
1,872,120,587,4.999511917519823,3.0000273530288406,1.9987523379784249,-8.055272626673114,-34.95243643309845,0.014208724727933794
1,873,0,1496,5.0010839725314815,3.0005273683601197,1.9995182290500082,-8.055833800354652,-34.95194017101713,0.24776446346667944
2,871,240,9366,3.000327451451582,1.9954136719515654,5.021993523382369,-8.046428990681388,-34.94579553684185,0.6166547859738639
3,877,0,2481,5.000285363470294,3.000063452516734,2.99783912280382,-8.055615272445056,-34.951620125184654,0.34574360669614956
1,873,0,674,5.000750958745023,3.000104117470002,2.0002313742617326,-8.055891223185412,-34.95182612401686,0.1971638782869208
2,877,0,6255,5.000405409037494,2.999594704383118,2.0003016079096065,-8.056239911304704,-34.95120480357996,0.015669273660284762
2,865,0,4722,5.000183843958932,3.0010792042296344,1.9986045739424958,-8.055107642234118,-34.95126272866208,0.11610806645809917
2,865,0,6578,4.999738671552457,5.003560442377106,0.9940186333906327,-8.054586286185838,-34.95034255906901,0.3738466753327504
3,869,240,6566,5.000884147361804,2.9983983880467364,1.9982531873076652,-8.054777578561826,-34.95328936218779,0.4049543558535234
2,871,240,6949,2.0054141515468116,2.9992451472889607,3.998174094299887,-8.056138858644612,-34.95054372281992,0.555683738518392
2,874,120,7228,7.01796600462241,1.9989455230082491,6.004600703494065,-8.057539550242861,-34.94667913715462,0.4042764069993803
1,872,120,6853,7.0052308929662965,2.9997656784936244,1.999288312435275,-8.056713380247958,-34.947371330835914,0.19424804467042148
1,873,0,965,5.0006900733047495,3.0015719355942876,1.9997618287938892,-8.055425703808027,-34.95214946620955,0.2562562206400671
1,873,0,7376,5.000811443339437,5.02575941069051,0.9980088525599065,-8.054681767025253,-34.95333314036848,0.590133818261477
3,877,0,2008,5.000329711276402,2.999656706835566,2.998979321243224,-8.056141168986006,-34.951851387645725,0.3750617362717354
2,871,240,6548,5.00001887650322,4.994732027102883,2.001359976936108,-8.055284763033407,-34.951278305068335,0.5399332614284975
2,874,120,5879,5.000932074640349,2.999934195198621,1.9998013484036619,-8.05705447309172,-34.95088956167856,0.43039440838419674
3,877,0,1221,4.999407555566391,3.000404634271789,2.998882314914398,-8.0557625666073,-34.95091715936149,0.35899806817735597
1,872,120,6016,5.000404712684498,2.9998716125853164,2.001001941630821,-8.055346938748336,-34.95176475191766,0.15896687011918798
3,869,240,7806,4.001049641924856,4.998171539983924,1.9991013598653795,-8.051383954253819,-34.95888007895043,0.8492259797676682
2,874,120,3842,4.999807688293723,2.9999697130703598,2.0021956124739635,-8.055485762189043,-34.95163917023511,0.38387742093011207
2,874,120,3784,5.0004819091376,2.9995862207500776,1.9994914114301794,-8.055410578750612,-34.9515144012092,0.015873754719701955
1,872,120,6736,6.007199077571242,1.9989897434990103,4.996085149613541,-8.057614259672498,-34.946810489791,0.3661388219069302
3,869,240,9408,3.0044509284718433,4.002590621665286,3.0019062388751667,-8.052043401514256,-34.95331080824338,0.626861517818952
2,874,120,8342,3.000850576377258,3.002185065383732,3.0028926583514055,-8.051732960687547,-34.951664226131406,0.44026239299947945
1,872,120,5908,7.015749176270596,3.000529634456819,4.996119404338408,-8.058645584988339,-34.948193634454306,0.21733488259651784
1,875,240,1412,5.000290974937569,3.000284259904332,2.0009563928275202,-8.055428650882387,-34.952423025221584,0.4637969929534265
1,875,240,582,4.999883557008795,3.000622763901989,2.0007715603642273,-8.055201409195226,-34.95177087230082,0.18202192127917177
3,881,120,6683,5.000472908502576,3.0002092006075998,1.9993958462307704,-8.056648480329093,-34.951629175028124,0.4437469086711109
3,881,120,3869,5.000323208313764,3.0001589315585746,1.9986099705866605,-8.055579141260507,-34.9521503143643,0.4044081860202866
1,872,120,3738,4.999612257625882,3.0001559811483918,3.000101140531963,-8.055680083920757,-34.951246504048754,0.015129603330460014
2,874,120,4191,5.000455848297049,3.0011860115360904,2.9982305248039225,-8.055739787461327,-34.95226601512436,0.8405155462649114
2,865,0,4384,5.000433746005248,3.0006514848737997,1.9976232278008503,-8.05543601109689,-34.95195916223844,0.016093302266297096
3,877,0,4168,4.999286875548024,3.0006353498226037,2.996079359268289,-8.056174739673027,-34.95165224616474,0.3793140965366362
3,869,0,1989,4.999684487181116,3.0005711537868263,2.000528011824921,-8.05528469285776,-34.95190194465484,0.013564718045180672
2,874,120,8862,3.004970881482177,3.9979909645203837,3.002754989556023,-8.049488770972129,-34.95295714842249,0.4761901569363718
1,875,240,2288,5.000623052258706,3.0002658449580553,2.9991612469977933,-8.055730347997253,-34.95198335093387,0.4366612712288093
3,881,120,2427,4.999893717093702,3.0004884033476924,3.0009338936675376,-8.055553695801366,-34.951269490098994,0.4169831084814053
3,881,120,4773,4.999898248455816,2.9992569995956244,2.0009600940930214,-8.054913050985153,-34.951311818019406,0.017073207032515858
3,877,0,7531,7.008337091812145,1.9962127318308893,5.99742638254245,-8.058035033040213,-34.945882095225166,0.7768351615557373
1,873,0,3837,5.0003510750729045,3.0014408998390723,2.999851073110213,-8.055873939534324,-34.95227397024973,0.37644523085106246
3,881,120,1956,5.000348578797312,2.9983189760613325,2.9987683438066184,-8.055790787942849,-34.951497068116446,0.7639803137375969
2,874,120,4199,5.000054890562608,2.99995027059158,1.9999947809184424,-8.055600463256935,-34.95163867356695,0.4050214130002122
3,877,0,1815,5.000164993046245,3.000932946272401,2.9987409713887456,-8.054975489731245,-34.95189827556712,0.38499720213814603
3,881,120,8850,0.9936069465095123,3.001222979987391,2.999170721463884,-8.049990143676492,-34.95291757193163,0.8895189974386335
1,873,0,1982,4.999261271288827,3.0012750895752185,1.9984560207151172,-8.05534869402485,-34.9517372609013,0.20087905243195822
3,877,0,1127,5.000775974919805,3.0008153435290663,2.999421252774765,-8.055651908378639,-34.951858426240335,0.3730920454917189
3,877,0,7281,5.000916849720159,3.0002862041825287,2.9982338611254873,-8.055298739309391,-34.95384512118509,0.9729845256373988
2,871,240,5092,5.000507746763627,2.998592241221308,1.9998650096453598,-8.055998012057586,-34.951022689321334,0.32098313970652015
1,873,0,506,5.00019694570088,3.000356834809657,2.000368808727447,-8.055793416562937,-34.95219076205941,0.011018575037056192
1,872,120,375,4.999750280206607,3.000762529073916,2.001074388356048,-8.056134170371637,-34.95174063041861,0.012133897500032947
1,875,240,359,4.999381296517341,3.0009802578323863,2.00019111240014,-8.055443709066093,-34.95187235281444,0.012011922033500199
3,881,120,4197,5.000093651588075,2.9996574989489058,2.9994608046238955,-8.055714949717988,-34.95062852693751,0.4542705261025192
1,873,0,8199,3.0029392232416328,3.001132938792486,2.9985035619696845,-8.049438498419024,-34.95160505569519,0.550397061842173
1,875,240,7373,5.999734872720752,2.005340827463175,5.015194398503869,-8.05521709829962,-34.951874778168744,0.6038770912429301
1,872,120,7644,3.999757623114209,0.992713665053249,5.010275417416141,-8.049351608141306,-34.94630184546556,0.49239510533470165
2,865,0,6766,4.999889534504279,3.001273804600939,1.999036810707592,-8.055142520396412,-34.9554033344011,0.36597258425673146
1,875,240,7185,5.000650043977401,3.9997240040676574,2.001229108542243,-8.055026518999318,-34.95354135851878,0.5882723908058176
1,873,0,1584,5.000599243118496,3.001600860164092,2.9995818420210836,-8.055201464286746,-34.95208817003381,0.34977588626843203
3,874,120,3984,5.000260168199244,3.0005960012582897,2.999291295033045,-8.055209481818286,-34.951807167912634,0.3693660313312253
2,874,120,1810,5.000010409812996,3.0005275040082715,2.9986854544839434,-8.055218916029753,-34.950969213982575,0.01713070207621191
3,869,240,3141,5.0000930481389245,3.00046889969474,2.0003303067234177,-8.05591577930768,-34.95176880301326,0.01257475875781049
3,877,0,3904,4.999834895033549,2.9997716610801803,1.9991969915373609,-8.055672514076837,-34.95147293481079,0.3736232856515014
2,874,120,2424,4.99997567276629,2.9999087436796494,2.9995314442986487,-8.055356916440344,-34.951917803545285,0.3770563440970074
1,875,240,6072,5.000072478496562,2.999469912683009,1.9990807907178103,-8.056587658555584,-34.9522349173416,0.21756250295616797
1,873,0,635,5.00035841103589,3.000832123079666,1.9997633859530093,-8.055739724379816,-34.95200577433833,0.3390506335374043
1,873,0,4845,5.000081765551044,3.001510372965251,2.000052053750687,-8.055668259046195,-34.952520343379845,0.2116677324318075
2,874,120,1151,5.000164748062175,2.9997454633795915,2.000383674710023,-8.054942513688113,-34.95175458996979,0.36344300012697484
2,871,240,8973,1.9982828808418347,3.0019814834877865,4.016865577015343,-8.048238513630942,-34.94852147711293,0.6017634005936252
2,874,120,2631,5.000542904754271,2.9988998009649652,3.0018006025656963,-8.055938915842459,-34.951471385191304,0.47641073786012234
3,877,0,6554,5.0000224613328745,2.9994964793465706,1.998733659841782,-8.05603227377619,-34.951600088582964,0.40564669229692374
3,881,120,9514,3.0078950494929297,6.999187880115021,3.0016338966832876,-8.048077009215847,-34.95822592547612,0.42535768957926184
2,865,0,4819,4.999534538669557,3.0001752639194397,1.9983190778284587,-8.055340751796157,-34.95173717303552,0.013775869005127008
1,873,0,4300,5.00048156944407,3.0022933477515465,3.001201117340459,-8.055429873249924,-34.95163926602937,0.4416506088957101
1,875,240,4103,4.999823657824445,3.000520885240867,2.000708703304377,-8.055793521410921,-34.951847800024616,0.4657574161336988
1,872,120,7836,4.003160393287821,0.987965736096021,5.002977515912702,-8.057261576343738,-34.94679629038734,0.5790117448929654
3,869,240,7305,4.003922221942206,4.0011272337151595,0.9960734441333147,-8.050883551668665,-34.954095667234924,0.6098441846862483
3,881,120,4421,5.0003567544720715,3.000124289230526,1.9988831810349843,-8.055388509363063,-34.95153616606922,0.43221181384890844
3,869,240,2566,5.000074258932175,2.9999240986102396,3.000287169422251,-8.05601052391947,-34.95130054566609,0.017920915974630424
2,871,240,4596,5.000507023939678,2.9991132300183923,1.999122799364532,-8.055822934179897,-34.95137715543625,0.27148520583735597
2,874,120,5534,5.001400265737806,3.0004516279299995,1.9984195411529773,-8.055731642871336,-34.95258675917501,0.37563594386070026
2,871,240,1950,5.000004099688866,2.999340962387868,2.999782468662494,-8.055747060374511,-34.95159441025426,0.016301724297312626
3,877,0,2972,5.000000629380897,3.0006840814660207,2.9986196948149546,-8.055994954692464,-34.95155352803649,0.4856219412884418
3,881,120,399,5.0000684906832715,3.0003940227773973,2.999660973722211,-8.055054832054488,-34.95163450026099,0.3722918884230456
2,874,120,1731,5.0005248702677765,3.000531200716855,1.9998123507499972,-8.055658067209295,-34.95209887439652,0.27406876275335046
1,873,0,911,5.000287876371144,3.000994933273536,1.999618594659341,-8.05574860042126,-34.95103993590018,0.016783963608384696
2,871,240,1221,5.000004868784816,3.0003683539069668,3.0008623276286324,-8.055703475557703,-34.95155799175779,0.012195444592158627
2,871,240,9027,4.003230526192415,1.9950719855544534,5.022950051308374,-8.049549578004925,-34.9451487022877,0.5890336926469892
1,873,0,4701,5.0002786788562785,3.0011432282887087,1.998262477114612,-8.055281686415242,-34.95280589710897,0.24769473442799464
2,874,120,6862,4.999687699909914,2.999105634368696,1.9985332076363127,-8.055090061417193,-34.95199741179637,0.4077720640100323
2,874,120,8932,2.0031202185098436,3.0015546085641542,3.0014282363695104,-8.050785498418675,-34.95075465822221,0.4571970112625984
1,875,240,3941,5.000098152927631,3.0003036589375243,1.9993866621136993,-8.055671709159263,-34.95209626784059,0.16953522261094955
1,872,120,6834,5.000230121402119,3.0005712619100815,1.9995998376338366,-8.055986152495901,-34.95187680700486,0.1816761013230293
1,875,240,7773,4.003074703510655,4.001668508704649,2.0009701669337456,-8.049546275072082,-34.95389631378832,0.5091055528569797
3,869,240,3972,5.000131618880995,3.0006779207761363,3.001238540762242,-8.05578584159064,-34.951164873371155,0.015706864681148493
3,877,0,7968,5.000284552614244,3.9982827883251915,1.9994575955658358,-8.049401586477408,-34.953869061096256,0.43552374362850405
3,877,0,8964,2.0046097696700107,2.007473097397974,4.006289485374369,-8.049087757837697,-34.94982335824737,0.6767761899814936
3,869,240,6426,5.000026840031348,3.00029737382864,2.0014156519802704,-8.055597293380892,-34.95141204709556,0.21138643834511006
3,869,240,1272,5.000184018421931,2.9999815759616215,1.9985806454316308,-8.055283942719907,-34.95186592440521,0.3483570456028688
3,877,0,5200,5.000047774011287,2.999983260956461,1.9998777124302491,-8.055573694152681,-34.95180050560527,0.3855871231083989
3,877,0,722,5.0006904631125275,3.001071892093558,2.998443307203344,-8.055923851675828,-34.951178507024544,0.36753908775544675
3,869,240,3800,4.999473663517865,2.9999066187648276,3.0001319067610757,-8.056125640413178,-34.950106519839366,0.013924783255287348
1,873,0,8294,5.000302859100851,3.0010688567370893,1.9983203131987528,-8.054961215498142,-34.95338073491151,0.29136719541092293
1,875,240,8462,3.9999154502324656,2.9998759633246075,1.999225069158171,-8.055905303602792,-34.953299048823254,0.4788886936971985
2,871,0,3510,4.999660019299148,3.000024002694668,3.0003134026611704,-8.055797630686257,-34.95146203133298,0.013056915566942107
3,869,240,4055,5.000243546433781,3.001090316166889,2.9993172830199275,-8.056351381254835,-34.95188751694204,0.40681557644862104
2,871,240,3218,5.000555189865618,2.9998676409152343,3.000741364882477,-8.055759064263727,-34.95173411034378,0.45210294492649084
1,873,0,7932,4.000345036871711,0.9997590548398282,4.002046992002815,-8.049736984230075,-34.95080114588821,0.5620611501742546
2,865,0,639,4.999949018270119,3.000754286050153,1.9994183133040286,-8.055790138768797,-34.95155946412283,0.369576250955307
2,865,0,1908,4.999825808614923,3.00076310127555,2.999706295558481,-8.054989048941042,-34.95166197259922,0.017214077591900783
2,865,0,4672,4.999892683874833,2.999555903262405,1.9964999667049022,-8.055524996799955,-34.95208391948906,0.3831003091080047
2,865,0,9338,1.9963477532908258,3.000551896384678,4.001963851414699,-8.049570177335537,-34.95004824703133,0.5234847874080271
3,869,240,7425,3.9985323772586763,4.999448117261535,2.9995851071832447,-8.050931470103778,-34.951078364551044,0.4694263380577079
3,869,240,1259,5.000559437107873,2.999821835858232,1.999161989008898,-8.055491276645109,-34.95179734853376,0.2026860147022557
1,873,0,6966,5.000786919517566,3.9995700272453965,0.9986189157091081,-8.054529860769268,-34.95318964270599,0.5590580541107028
2,874,120,5810,7.003317582739403,2.9991494713237334,2.0003675268465417,-8.05696336710055,-34.95130243985889,0.4288891942675131
1,865,0,491,4.999619760386532,2.9989724334174466,1.9995987678645368,-8.055380698194195,-34.95159592688559,0.013738196811699794
1,871,240,1436,4.999480538129956,2.9987825065292175,2.0003694584880076,-8.055327058908933,-34.95200276679628,0.19358019133547621
2,874,120,2384,5.000396081791111,3.0008423510581044,2.999552722671273,-8.055010747459585,-34.9514101926548,0.44584906488018716
2,874,120,3739,4.999976464266307,4.001092483080115,3.0006785068970454,-8.05449493051682,-34.95258018380434,0.3981825490609475
2,874,120,4103,5.000223160802015,3.00052609114743,1.9996860487997627,-8.055560472770948,-34.95156651550532,0.38526405975468136
1,875,240,4804,4.999957021053273,3.001391739799029,1.9995183163173411,-8.05617387058019,-34.95234857751114,0.16582334347828942
2,874,120,1936,5.000038988946745,3.000341897091458,2.998819402599216,-8.055492776684245,-34.95136129003182,0.3578524481455835
1,875,240,3754,4.9999409542324305,2.9999727972040175,2.001152843151969,-8.055427236626054,-34.95160546606605,0.21527232722495632
3,869,240,3068,4.999595226650829,3.0007615270383243,1.9999967012524418,-8.056097298205502,-34.951518965792935,0.017770647713741768
3,881,120,7241,5.0009499993251945,4.991534300404295,0.9996601463681157,-8.054871427276575,-34.95282687799895,0.44469214701862414
2,874,120,4434,5.000349366010067,3.0008118127244607,1.9989525826400698,-8.055656516375093,-34.951388592059,0.42226778563552775
2,865,0,6314,4.999980895316882,3.000763459961603,1.999491272731145,-8.05585184737399,-34.9515191986054,0.015280813166228993
2,871,240,3801,4.999562874990015,2.999007433227783,1.9998598465510888,-8.05565428747761,-34.951587876265755,0.45660796656923663
1,873,0,8936,3.999548313198265,0.980975380512092,5.017228376566732,-8.050857702630267,-34.94691413980737,0.4489993536649165
1,875,240,8136,7.005067355483318,1.9971671560369593,4.002781329588918,-8.056729803290006,-34.9457771709547,0.5331624290885761
1,872,120,5643,5.000560450294669,3.000482885791747,2.000761595686542,-8.055769597650638,-34.95180416391986,0.01130057397438997
1,873,0,8504,2.001866308805729,3.000164727076448,2.9984074798751164,-8.055574218253456,-34.94987140325779,0.4900837057566586
2,865,0,3676,4.999908824351017,3.001065531470875,2.000250840555134,-8.055477533462177,-34.952476460808306,0.2610381936086865
1,872,120,3310,5.000831424241575,3.001649527918128,3.0000572979418756,-8.056522037432691,-34.951269055081454,0.007366551016046255
2,874,120,4290,5.000585365729931,3.000079202363112,1.998962306209572,-8.055100198982265,-34.95171995419332,0.4017652098881065
3,881,120,1483,5.000128948832284,3.000875852737914,1.9988108963271884,-8.055199750079595,-34.95188197132445,0.39989700996968325
2,871,240,2856,4.999928371599667,2.9998538688368743,2.998515853342575,-8.055620744106324,-34.95216694912927,0.3882741442573191
3,877,0,4517,5.000210426570241,3.0000756650321234,1.9996823919754918,-8.055969896379528,-34.95193220002435,0.33136547998540355
1,875,240,5232,5.000333165514318,3.0006341341995646,2.0014332288021635,-8.05570672127927,-34.95180941868368,0.16371780402032804
1,875,240,7276,5.000068000723648,4.994870173358047,0.9975459892458185,-8.0545908716218,-34.95976385415978,0.3919182993893272
1,873,0,650,5.000392673477062,3.0015924552249458,2.0001514846525645,-8.055298938074706,-34.95187265886753,0.007514875754660555
3,881,120,1779,5.000493171216454,3.000418487271907,2.998029015059647,-8.055436139067083,-34.95111840199013,0.40754854018059555
3,869,240,3876,5.000082235929998,2.999765280658257,1.9990402796976354,-8.055741339226884,-34.95160633847993,0.012952400540377718
2,874,120,3765,5.000693861955631,2.9999755059561197,3.000065249114881,-8.055319241018934,-34.95189365942474,0.4266384939182099
1,872,120,5454,5.000640850278168,2.999396801275769,1.9993287599607679,-8.055011078478838,-34.951993091059215,0.012747401910193454
3,877,0,573,5.000185468600893,3.000593594446846,1.9987190558630952,-8.05619452298497,-34.951671412914045,0.3772712965632913
1,873,0,774,4.999766761032131,3.0003665949007887,2.000330124037408,-8.055542369334315,-34.95222574380802,0.14655844938153245
2,874,120,2006,5.000107119630777,3.0008849493928,2.9997669627735246,-8.054901597957768,-34.952253436820676,0.4947474037604398
3,869,240,6942,6.0041749718113335,5.0100380294043445,1.0009269700942882,-8.055488459533064,-34.96112993741532,0.5987192943079249
1,872,120,3472,5.0000830473481725,3.0007640066506043,2.998721403879529,-8.055285455169585,-34.95149622419996,0.37278573810959054
3,881,120,9225,3.004996807143784,4.006714512663815,2.001506867693036,-8.048984685443628,-34.96162740895649,0.9471063268015658
1,871,240,5284,5.0000149932514715,3.0001325214293866,2.0009179037445075,-8.055762346945318,-34.95156830672176,0.15740853280624187
2,871,240,5943,5.000593592029962,2.998798528390565,1.999737429523965,-8.055271943588501,-34.95161817705702,0.2208042405585565
1,875,240,2413,4.999695609955303,5.007223082817003,3.000278182457434,-8.05493079937366,-34.95434954686014,0.5580909884912951
1,875,120,3585,4.999676563883216,3.0001907295514987,1.9999970002023622,-8.055652350643637,-34.952112021296266,0.00893025498203693
3,869,240,6797,5.000011800780448,4.995540216983906,0.9977364189584248,-8.055098010060748,-34.95766241465152,0.4418805130568423
2,865,0,7032,6.007536971237793,5.003079828891175,0.9981130821851442,-8.055519241888417,-34.956484361531864,0.36566861451464194
2,871,240,3123,4.999864863618718,3.000168632359786,1.9996820045973662,-8.055926325501835,-34.95185127112467,0.2699760438644682
2,871,240,5895,4.999908622727186,2.99962717607124,2.0003172174562938,-8.055833859816754,-34.95218651422883,0.015413311175174981
2,874,120,3435,5.000896099286638,2.9992863260432907,2.997782379359501,-8.054659653161226,-34.95197823895586,0.3816535436536083
2,871,240,3876,4.99979254365513,2.9998861615233356,2.0006156957091066,-8.055120230765977,-34.95125173298627,0.5153056213573977
3,869,240,3740,5.000000714669446,3.000030475795272,2.9993159432817906,-8.055661496510965,-34.94956893553905,0.013740277924490571
3,877,0,7975,4.000940644970143,0.9916739611236771,6.039599119972183,-8.050429752892304,-34.94663833035191,0.5494868338347427
1,873,0,3243,4.999646385089042,3.000597193740293,1.9991309965380368,-8.055324093744979,-34.95217102534131,0.17197479825055947
1,873,0,6008,5.000969217645851,3.001515966484161,1.9986875339334014,-8.056055800902183,-34.95181008025023,0.23957163819024335
3,881,120,4033,5.000864476684245,3.0009102667638348,1.999919201327828,-8.055101428480588,-34.95169583271515,0.4568144962160003
3,869,240,3077,5.000636061318251,2.9999714275686724,1.999578234905908,-8.056163985072118,-34.951758773359906,0.01308248128543814
3,869,240,1789,5.0000577116950495,2.999844061331773,2.0015000946577977,-8.055410799635684,-34.95124859445458,0.014025454321202098
2,874,120,5821,5.000563579931248,3.0003622770135037,1.9995334827135467,-8.05546793473624,-34.95114312537548,0.13841307606626116
1,873,0,4517,5.00053945484301,3.0010025863446224,1.9986771837955535,-8.055443839387557,-34.95239836668382,0.1518872680794992
3,874,120,8676,1.9998883616649343,4.006228067246268,2.9997907997596758,-8.049121777678089,-34.95295802547263,0.4291637325476446
2,871,240,4764,5.000185050124767,2.9997907326353777,1.9999851146938363,-8.055483441459694,-34.95138118275161,0.20300230147524356
2,874,120,2406,5.000310599997874,3.001728835840738,3.0020195006235517,-8.055503137385918,-34.95214842547456,0.44627747797814554
3,869,240,7178,4.002261583993479,0.9967731551503064,4.00291882846712,-8.050292812197501,-34.95041640181361,0.4339971862048596
3,881,120,387,5.000055688856028,2.999934160716142,2.0010821520698334,-8.055425821240254,-34.951830791957974,0.24948931350685266
1,875,240,6245,5.00013731950462,2.9994606279173746,1.999160104054698,-8.05579959188673,-34.95160043858949,0.1583006660111928
2,865,0,6047,5.0000321111024375,2.9997550138898372,1.9997862580193726,-8.055887438480466,-34.95188105032576,0.01315413991421641
2,871,240,837,5.000225190786832,2.999563351765298,3.0014102346465075,-8.055526539915432,-34.95141806050942,0.3722596606938049
2,871,240,5253,5.000121585086722,2.9993547609849927,1.9986460610041294,-8.055913961869518,-34.95194460877642,0.19161809479883626
2,871,240,2320,4.9997165093518126,3.0001130792223525,2.9994602930652965,-8.055489264007567,-34.95182979168488,0.350679814412992
1,872,120,2169,4.999765114228838,3.000177723840279,3.0014069576826397,-8.055329454973274,-34.950946375186064,0.015369683977183446
3,877,0,2863,4.999411307559943,2.9997654205285698,2.9987775330764332,-8.056055880285202,-34.95163522588698,0.41315590436737415
3,877,0,1803,5.000184668595549,3.000921185883081,2.997929577230056,-8.056190554804184,-34.95246034319559,0.3995120564473902
1,872,120,9869,1.0284635622018583,4.00177222529126,4.007203452344827,-8.04681731046739,-34.95238068880376,0.4286835864514815
1,872,120,4867,5.000383866417269,3.0004165175529445,1.9986625261138926,-8.055834340541086,-34.952079827159075,0.2026915152391815
1,875,240,7207,4.000551350061134,1.0049890650585327,4.003440323806327,-8.0506424464046,-34.95664845207283,0.5432507266061599
1,873,0,7818,4.003284062656392,0.996359564607083,5.000433338559922,-8.057319655337352,-34.94707642834352,0.526249543014391
3,869,240,3561,4.999751691956695,3.0002973091487264,2.0005784792452554,-8.055480738221737,-34.951355584278666,0.013069702615741786
3,877,0,8551,1.995864875878295,3.002197394237624,3.9992837575902866,-8.049025114724438,-34.95140057984454,0.5882392656883932
1,872,120,5103,5.000164968091324,3.0013337850155613,1.9996643480033391,-8.055704007280553,-34.951819466219185,0.2432768975433901
1,873,0,4324,4.9998595283760086,3.000149342824297,2.0007561693139455,-8.055357475928394,-34.951906067926274,0.018256199993360225
1,875,240,7496,4.999872554214117,3.000297120481012,1.99946811690715,-8.05465676473031,-34.954936173962984,0.2957382907911025
1,873,0,7711,3.001331418850754,4.005396535859962,1.9998921516533599,-8.055138890796176,-34.95318859228354,0.4965456101334011
3,881,120,1077,5.001074505333136,3.0001871177173345,1.9985182890106894,-8.055847661661545,-34.95311641027204,0.014101157693550685
1,875,240,9671,2.013006836395571,4.00402966160751,2.0012211303193976,-8.047778417787063,-34.95419982341122,0.56207243069901
2,865,0,5041,4.999742500965881,3.00043830670657,1.9990541922000589,-8.055687886395686,-34.95160029137262,0.015441256559016008
1,875,240,6515,5.00035773686126,5.014673745525862,0.9974808690359684,-8.055775102075959,-34.951695853655956,0.5718564201994493
3,877,0,1466,4.999464478403806,3.0003950742571894,2.0004164399089914,-8.055697755725374,-34.9521028148587,0.3959848753971138
1,873,120,3656,5.000590526168962,3.000885128268694,1.9994850759934233,-8.055492356534216,-34.95202155739926,0.014647963662397862
1,872,120,8159,3.004088698094314,1.9923484573660155,5.01781291182116,-8.049073854520838,-34.950878964003294,0.4226971900048831
1,873,0,879,5.000261058451119,2.9995545352103696,2.9986545408557026,-8.055293918025377,-34.95132833789181,0.38430201014267945
3,877,0,7205,4.999535227425355,3.999638304304052,0.9952036773862517,-8.055237479658867,-34.95382666438228,0.6076229186760878
3,869,240,3787,5.000885073879225,2.9998015172743044,2.000176554212828,-8.055933435789948,-34.95179232800213,0.011279668756134417
3,881,120,723,4.999916091215277,2.9987867805778947,2.0009784370908035,-8.055572066259804,-34.95392055200677,0.3859721880286022
1,875,240,9337,3.0063843917331705,2.0035241302079467,4.006246027448123,-8.050419157066804,-34.950742741547714,0.4543448290293299
1,873,0,1924,5.0009067816277755,3.001092592037442,1.9998533425480662,-8.055915426937595,-34.952011220158276,0.012278737391058244
2,871,240,4479,4.9994771990423885,2.9999241597866577,2.0007023812933644,-8.055163997405469,-34.951952675975804,0.31766995603203624
1,873,0,6268,5.000018082478965,3.000877621014879,1.9993502198508992,-8.055879899199489,-34.95121070546264,0.3409832429341597
2,874,120,4877,4.99995318263734,2.9995820161245073,1.999691863585176,-8.05564029164592,-34.95179102956789,0.4216619476537652
3,877,0,2875,4.999742444429785,3.001641795650081,2.9982958644997475,-8.055506504313065,-34.95213852617406,0.40199900694944907
3,871,240,5045,5.000580962898432,3.000188289591599,1.9991924989605563,-8.055590180007,-34.9521053941895,0.18585742925656093
3,877,0,1564,4.999642553137541,2.9998635812714864,2.0006583831129667,-8.055605512427773,-34.951732640906904,0.3559171291123344
2,865,0,4788,5.000308706796682,3.000342457578841,1.9989814380959674,-8.055346875860643,-34.95120541990352,0.42758731196402006
