ponto_id,prediction
8233,"[-8.052588003670277, -34.956255951141145]"
8236,"[-8.052071831572148, -34.94858021583661]"
8240,"[-8.05212206854927, -34.948493403398615]"
8244,"[-8.052588003670277, -34.956255951141145]"
8247,"[-8.05227810175999, -34.948440659194155]"
8248,"[-8.051593836611769, -34.947575935061955]"
8250,"[-8.052222321101844, -34.94848780272186]"
8254,"[-8.051881111150475, -34.94643687855493]"
8257,"[-8.052177152599402, -34.948492203866934]"
8259,"[-8.05212206854927, -34.948493403398615]"
8263,"[-8.050433796128337, -34.95452557000725]"
8268,"[-8.052190453059408, -34.948491458645]"
8270,"[-8.052177152599402, -34.948492203866934]"
8272,"[-8.051884873758686, -34.94643345738602]"
8274,"[-8.052588003670277, -34.956255951141145]"
8275,"[-8.052204731368326, -34.94849019035678]"
8277,"[-8.052177729877657, -34.94849217869901]"
8281,"[-8.05219930482433, -34.94849073720238]"
8287,"[-8.051914347920613, -34.949386358407516]"
8289,"[-8.050433796128337, -34.95452557000725]"
8292,"[-8.052204731368326, -34.94849019035678]"
8294,"[-8.051527322804587, -34.95814769816384]"
8299,"[-8.052129926021685, -34.94849323260647]"
8300,"[-8.051703676294244, -34.94728237550583]"
8302,"[-8.05214253174769, -34.948592375576325]"
8316,"[-8.051913474494148, -34.94938331721143]"
8317,"[-8.051493270799707, -34.94746275890517]"
8318,"[-8.052329685695229, -34.95978790730073]"
8323,"[-8.051907761462232, -34.94936227798271]"
8324,"[-8.051905501438004, -34.94935331042742]"
8325,"[-8.051905279691738, -34.949352408913306]"
8330,"[-8.051938938136702, -34.94949849790957]"
8332,"[-8.05190781272941, -34.94936247681729]"
8333,"[-8.051884873758686, -34.94643345738602]"
8334,"[-8.051914500411089, -34.949386885252025]"
8336,"[-8.052329685695229, -34.95978790730073]"
8344,"[-8.051910082274654, -34.94937108602272]"
8346,"[-8.050442004642578, -34.950484295246675]"
8347,"[-8.050796110216622, -34.95032481472221]"
8354,"[-8.050489741512425, -34.95047999670048]"
8362,"[-8.051872825238174, -34.94643566109254]"
8365,"[-8.051527322804587, -34.95814769816384]"
8368,"[-8.051419588725903, -34.94750678450593]"
8370,"[-8.050478124653495, -34.95048228718348]"
8373,"[-8.050488120576162, -34.950480206151454]"
8375,"[-8.050476098529213, -34.950485457166494]"
8377,"[-8.050478124653495, -34.95048228718348]"
8381,"[-8.051338796451615, -34.94755655378957]"
8382,"[-8.050452615566545, -34.9504847551081]"
8383,"[-8.05049237896208, -34.95049394780459]"
8384,"[-8.051527322804587, -34.95814769816384]"
8386,"[-8.050351694042183, -34.95421586616763]"
8388,"[-8.050670578515117, -34.95041565547857]"
8394,"[-8.051337776376892, -34.95058284164608]"
8396,"[-8.052329685695229, -34.95978790730073]"
8398,"[-8.051356282306156, -34.95057253920507]"
8399,"[-8.051342845527099, -34.950579969136754]"
8401,"[-8.051406354126973, -34.94751249956323]"
8403,"[-8.052760766450044, -34.95344942796124]"
8405,"[-8.049842065067583, -34.95461685997232]"
8408,"[-8.051355552863345, -34.9505709249158]"
8412,"[-8.050332340931755, -34.95414281195038]"
8414,"[-8.051333452508523, -34.95058564613778]"
8417,"[-8.05134337265177, -34.95057968919551]"
8418,"[-8.051303981265827, -34.94759369067226]"
8419,"[-8.051303981265827, -34.94759369067226]"
8420,"[-8.051535881977811, -34.958126092112536]"
8421,"[-8.051334653199403, -34.950584827101146]"
8422,"[-8.051334653199403, -34.950584827101146]"
8424,"[-8.051198591806871, -34.959801119504725]"
8426,"[-8.051334653199403, -34.950584827101146]"
8438,"[-8.050332474580063, -34.954290535893215]"
8447,"[-8.050160020998785, -34.9545197468186]"
8450,"[-8.051336319068866, -34.95058374365835]"
8452,"[-8.051535881977811, -34.958126092112536]"
8463,"[-8.051394799418047, -34.947519844712964]"
8465,"[-8.051535881977811, -34.958126092112536]"
8475,"[-8.051343819915497, -34.95057945388916]"
8478,"[-8.05133595899922, -34.9505839728977]"
8481,"[-8.051394799418047, -34.947519844712964]"
8485,"[-8.050444758646238, -34.954207118579966]"
8487,"[-8.051504402432487, -34.95185109340092]"
8490,"[-8.051540197880207, -34.95811520871161]"
8493,"[-8.051703676294244, -34.94728237550583]"
8496,"[-8.051200189354695, -34.95980138184315]"
8499,"[-8.05142290469288, -34.94750318216979]"
8503,"[-8.050287867433038, -34.95442796151793]"
8504,"[-8.05142290469288, -34.94750318216979]"
8505,"[-8.050283227424542, -34.954425736609814]"
8511,"[-8.05157308888097, -34.95185775542276]"
8515,"[-8.050283227424542, -34.954425736609814]"
8516,"[-8.05161988522621, -34.95180445145919]"
8520,"[-8.051790873209532, -34.95190293566353]"
8522,"[-8.050287746605434, -34.95442788908386]"
8525,"[-8.051684549122832, -34.94734289967464]"
8526,"[-8.051213147840985, -34.95980356549512]"
8530,"[-8.05040332561451, -34.95426913434666]"
8532,"[-8.051093924846702, -34.958987618722546]"
8534,"[-8.051528100747946, -34.951856538545336]"
8536,"[-8.051409490263362, -34.953382884601076]"
8538,"[-8.05120010659944, -34.9598013682197]"
8541,"[-8.051337166623563, -34.950583214184384]"
8546,"[-8.051430360486869, -34.94750415905178]"
8547,"[-8.051096958604388, -34.95901101880366]"
8548,"[-8.050048680904245, -34.95454969071713]"
8553,"[-8.051684549122832, -34.94734289967464]"
8557,"[-8.050430234302876, -34.95392663098776]"
8559,"[-8.051428581503217, -34.94750361602264]"
8560,"[-8.050984498223691, -34.95976346358097]"
8566,"[-8.051248363545236, -34.95981031931911]"
8568,"[-8.051095535896735, -34.95894479966516]"
8570,"[-8.051429365934627, -34.94750661131445]"
8587,"[-8.05017677651738, -34.95450848439313]"
8590,"[-8.05134990465783, -34.950576410827686]"
8592,"[-8.050079570530237, -34.953960054564654]"
8603,"[-8.049917968059136, -34.95964444562235]"
8604,"[-8.050486573360391, -34.95048042475883]"
8606,"[-8.050168136528205, -34.94759795390518]"
8614,"[-8.049917968059136, -34.95964444562235]"
8618,"[-8.051704838153805, -34.94744988852036]"
8620,"[-8.04996550119014, -34.95469827473812]"
8627,"[-8.049917968059136, -34.95964444562235]"
8628,"[-8.050044815232315, -34.95402001733684]"
8629,"[-8.049853676586771, -34.95436448762985]"
8630,"[-8.049917968059136, -34.95964444562235]"
8631,"[-8.04996904854551, -34.95415597385071]"
8640,"[-8.050162081952179, -34.94759566506204]"
8641,"[-8.04981936514981, -34.954425788590896]"
8653,"[-8.04981936514981, -34.954425788590896]"
8655,"[-8.050161648939502, -34.954534206601735]"
8658,"[-8.049986059709948, -34.954127914235926]"
8660,"[-8.04992627510273, -34.95423467767199]"
8664,"[-8.050156799610674, -34.954538104596075]"
8665,"[-8.04998480150743, -34.95413016249462]"
8673,"[-8.04981936514981, -34.954425788590896]"
8674,"[-8.050155904109857, -34.95453882651539]"
8678,"[-8.050155904109857, -34.95453882651539]"
8689,"[-8.050170431213212, -34.954527201343]"
8690,"[-8.050170431213212, -34.954527201343]"
8692,"[-8.050148564844752, -34.94759701041542]"
8698,"[-8.050170431213212, -34.954527201343]"
8699,"[-8.050170431213212, -34.954527201343]"
8700,"[-8.050231887287854, -34.95448187074346]"
8704,"[-8.05018425545857, -34.95451634727794]"
8706,"[-8.050170431213212, -34.954527201343]"
8709,"[-8.050098076059452, -34.954584292898566]"
8718,"[-8.050193744159204, -34.954509143772306]"
8722,"[-8.050170431213212, -34.954527201343]"
8725,"[-8.04992627510273, -34.95423467767199]"
8731,"[-8.05018425545857, -34.95451634727794]"
8732,"[-8.05018425545857, -34.95451634727794]"
8736,"[-8.050473817303274, -34.94645662865954]"
8744,"[-8.05018425545857, -34.95451634727794]"
8745,"[-8.050064318586266, -34.953984857929825]"
8748,"[-8.05018425545857, -34.95451634727794]"
8753,"[-8.050163152142641, -34.947598067593525]"
8758,"[-8.049920299937858, -34.95964701632206]"
8759,"[-8.050027782445609, -34.954050535861015]"
8760,"[-8.050167887782942, -34.947597957928515]"
8768,"[-8.049921674753403, -34.95964833718614]"
8771,"[-8.05018425545857, -34.95451634727794]"
8772,"[-8.050017109740095, -34.95406974990122]"
8774,"[-8.050473817303274, -34.94645662865954]"
8793,"[-8.049727802028158, -34.95050553009579]"
8794,"[-8.05017349673425, -34.94759790372006]"
8796,"[-8.050161515136752, -34.954534313887876]"
8798,"[-8.050161515136752, -34.954534313887876]"
8801,"[-8.050161515136752, -34.954534313887876]"
8804,"[-8.050161515136752, -34.954534313887876]"
8805,"[-8.050173844937246, -34.95450372796714]"
8806,"[-8.05017349673425, -34.94759790372006]"
8817,"[-8.05017349673425, -34.94759790372006]"
8820,"[-8.05017349673425, -34.94759790372006]"
8831,"[-8.050154684171016, -34.954539810986404]"
8833,"[-8.049924267226464, -34.95965053195486]"
8834,"[-8.050094864003274, -34.953931909964524]"
8835,"[-8.05008278928725, -34.953954203861436]"
8845,"[-8.049921812432004, -34.95964846284985]"
8846,"[-8.05015588587531, -34.95450835718718]"
8848,"[-8.049958035920687, -34.95470463784322]"
8851,"[-8.05017349673425, -34.94759790372006]"
8854,"[-8.05017349673425, -34.94759790372006]"
8861,"[-8.05008633422414, -34.953947730007656]"
8863,"[-8.049069854710735, -34.9541834216296]"
8864,"[-8.049712072034879, -34.95051338269334]"
8872,"[-8.05017349673425, -34.94759790372006]"
8873,"[-8.049921812432004, -34.95964846284985]"
8876,"[-8.049199471064872, -34.953890621709235]"
8877,"[-8.048370220793355, -34.94719718330431]"
8878,"[-8.049920477871117, -34.95964719444808]"
8880,"[-8.048370220793355, -34.94719718330431]"
8882,"[-8.048987187148821, -34.95436894247153]"
8883,"[-8.049921812432004, -34.95964846284985]"
8888,"[-8.05017349673425, -34.94759790372006]"
8890,"[-8.049921812432004, -34.95964846284985]"
8891,"[-8.048868300440372, -34.95094968068082]"
8893,"[-8.04999629897358, -34.95410704905005]"
8899,"[-8.050045519958552, -34.95401867315735]"
8903,"[-8.04958288295812, -34.955148425541545]"
8904,"[-8.048868300440372, -34.95094968068082]"
8907,"[-8.048868300440372, -34.95094968068082]"
8909,"[-8.049278021394285, -34.95371004279504]"
8910,"[-8.049282664725347, -34.95369901124173]"
8912,"[-8.049305496213023, -34.953642242083156]"
8915,"[-8.050400678663273, -34.946373185184356]"
8917,"[-8.049256051433588, -34.956094577082425]"
8919,"[-8.04937866930335, -34.95351551696412]"
8933,"[-8.049203152649715, -34.953885369193856]"
8935,"[-8.049255789637435, -34.956093967775324]"
8936,"[-8.049302783721835, -34.953649385906154]"
8938,"[-8.050027667702269, -34.954050741901725]"
8939,"[-8.048864422296097, -34.95095020967479]"
8943,"[-8.049286901982903, -34.95368885180888]"
8950,"[-8.049255745782956, -34.95609352737351]"
8951,"[-8.049918930002505, -34.9542478726708]"
8956,"[-8.04886645212496, -34.950949857061964]"
8961,"[-8.0492563429047, -34.95609462671121]"
8968,"[-8.049269615645134, -34.953729811377755]"
8973,"[-8.049259069908098, -34.956073437858926]"
8974,"[-8.048380415386292, -34.947196971501334]"
8977,"[-8.049258883559292, -34.9537547850204]"
8984,"[-8.048383122858127, -34.94719689787777]"
8986,"[-8.049255738373025, -34.95609330146783]"
8990,"[-8.048578638010552, -34.94642515954193]"
8992,"[-8.049214020722568, -34.95385757256468]"
9003,"[-8.049255739362415, -34.956092971731955]"
9004,"[-8.049263971032897, -34.95374297677771]"
9012,"[-8.048482250908892, -34.95945749716774]"
9017,"[-8.048869565576513, -34.95094966912375]"
9018,"[-8.048482250908892, -34.95945749716774]"
9027,"[-8.049073460550282, -34.95417533597475]"
9030,"[-8.048868674443431, -34.950949666605936]"
9034,"[-8.048484043600974, -34.94650565181796]"
9037,"[-8.049255960487534, -34.95609447845267]"
9038,"[-8.049152850077673, -34.95399756160022]"
9039,"[-8.048383122858127, -34.94719689787777]"
9040,"[-8.048954877883697, -34.95713867423526]"
9043,"[-8.048482250908892, -34.95945749716774]"
9046,"[-8.048875451242267, -34.95095257099654]"
9055,"[-8.048551759913524, -34.95947754298562]"
9058,"[-8.048564344575698, -34.946500401769]"
9061,"[-8.048383122858127, -34.94719689787777]"
9068,"[-8.0484887776063, -34.959457870692404]"
9071,"[-8.048736443138218, -34.95792000345997]"
9081,"[-8.048383122858127, -34.94719689787777]"
9082,"[-8.048374996265267, -34.94719619424222]"
9090,"[-8.04928812767308, -34.95369876595557]"
9097,"[-8.048738780438288, -34.95791191283804]"
9099,"[-8.048876633378063, -34.95095972315089]"
9100,"[-8.048383122858127, -34.94719689787777]"
9101,"[-8.0493168554573, -34.95363873920122]"
9105,"[-8.048383122858127, -34.94719689787777]"
9108,"[-8.04927275436211, -34.953722455597266]"
9109,"[-8.04855595477091, -34.95152452752687]"
9111,"[-8.048511063438117, -34.95946251877981]"
9113,"[-8.049317862127223, -34.953636706917926]"
9118,"[-8.048383122858127, -34.94719689787777]"
9121,"[-8.048751772661921, -34.95787027456588]"
9127,"[-8.048868706197627, -34.95098600799188]"
9129,"[-8.048584993069962, -34.95147692636142]"
9134,"[-8.048876491872168, -34.950955495462125]"
9142,"[-8.048768677499938, -34.95780859613619]"
9144,"[-8.048876491872168, -34.950955495462125]"
9148,"[-8.048876491872168, -34.950955495462125]"
9157,"[-8.048874748919575, -34.95095164933229]"
9162,"[-8.048875608729132, -34.95096599124451]"
9164,"[-8.048876491872168, -34.950955495462125]"
9170,"[-8.048874748919575, -34.95095164933229]"
9171,"[-8.048868004552473, -34.95094969749498]"
9172,"[-8.048876491872168, -34.950955495462125]"
9173,"[-8.048876491872168, -34.950955495462125]"
9184,"[-8.048870288152079, -34.95094971441164]"
9185,"[-8.048867597832205, -34.950949728229695]"
9189,"[-8.048377191579938, -34.947203746118795]"
9190,"[-8.048735287202275, -34.95792400225633]"
9194,"[-8.048868451016302, -34.95094967402095]"
9199,"[-8.04938993523501, -34.95348869668645]"
9205,"[-8.048377191579938, -34.947203746118795]"
9211,"[-8.048869562197087, -34.95094966900915]"
9214,"[-8.048872264998373, -34.95095010848164]"
9218,"[-8.048780965144264, -34.957765283187626]"
9220,"[-8.048872264998373, -34.95095010848164]"
9222,"[-8.048256182263742, -34.946931467881406]"
9223,"[-8.048214381420138, -34.94681392043705]"
9224,"[-8.049513925739962, -34.95315315628005]"
9229,"[-8.049089423668217, -34.95073776224393]"
9230,"[-8.048258723867525, -34.94693437489853]"
9231,"[-8.048481713844065, -34.95938736525069]"
9232,"[-8.048780965144264, -34.957765283187626]"
9235,"[-8.048481368341918, -34.95232128243345]"
9241,"[-8.048814905689907, -34.951089746906284]"
9243,"[-8.048862832871713, -34.95747987781245]"
9245,"[-8.048501254837888, -34.95225610385509]"
9249,"[-8.049272658490748, -34.95372268069702]"
9251,"[-8.04847139217505, -34.95228787646758]"
9252,"[-8.048814905689907, -34.951089746906284]"
9258,"[-8.048483283320314, -34.952319452695725]"
9264,"[-8.048489764774331, -34.95231050547126]"
9266,"[-8.048252590611142, -34.94692607896819]"
9267,"[-8.048469184001794, -34.95945938821341]"
9270,"[-8.048468361539852, -34.95945968974268]"
9273,"[-8.048252590611142, -34.94692607896819]"
9275,"[-8.048628895929085, -34.959514552602734]"
9281,"[-8.048876691447909, -34.95095847214187]"
9290,"[-8.048534019725828, -34.959470336511615]"
9292,"[-8.048876691447909, -34.95095847214187]"
9296,"[-8.04825135829148, -34.94692378047447]"
9299,"[-8.048875958289639, -34.9509643974755]"
9302,"[-8.048308983664368, -34.958923831833495]"
9307,"[-8.048275781095075, -34.958978042218305]"
9311,"[-8.048312107830375, -34.958918759779856]"
9312,"[-8.048875958289639, -34.9509643974755]"
9313,"[-8.048875958289639, -34.9509643974755]"
9315,"[-8.048512956114768, -34.959463075290905]"
9319,"[-8.048309592692018, -34.95892284343504]"
9320,"[-8.048300938058551, -34.95893687136391]"
9321,"[-8.048251429511572, -34.946923920628855]"
9324,"[-8.04851833406568, -34.959464755427035]"
9327,"[-8.048306461919013, -34.95892792249018]"
9328,"[-8.048300938058551, -34.95893687136391]"
9329,"[-8.049354948711136, -34.9535655633412]"
9330,"[-8.048251429511572, -34.946923920628855]"
9334,"[-8.048369626532612, -34.94695717831596]"
9336,"[-8.048388199623872, -34.947197308091965]"
9341,"[-8.048388931336161, -34.94719743336114]"
9346,"[-8.04837555517453, -34.947203309530394]"
9348,"[-8.048384758619937, -34.94719694651158]"
9354,"[-8.048875958289639, -34.9509643974755]"
9362,"[-8.047882319991848, -34.94760899843006]"
9365,"[-8.047880757201712, -34.94760894081183]"
9371,"[-8.047882319991848, -34.94760899843006]"
9372,"[-8.04824718894137, -34.9469672463335]"
9374,"[-8.047882319991848, -34.94760899843006]"
9375,"[-8.048872672404306, -34.95095025632656]"
9376,"[-8.047882319991848, -34.94760899843006]"
9379,"[-8.047882319991848, -34.94760899843006]"
9380,"[-8.047882319991848, -34.94760899843006]"
9384,"[-8.049405321774703, -34.95346756523152]"
9387,"[-8.04887568011354, -34.95096568284213]"
9390,"[-8.048215404380997, -34.94700028724418]"
9391,"[-8.04887568011354, -34.95096568284213]"
9392,"[-8.047882319991848, -34.94760899843006]"
9393,"[-8.047882319991848, -34.94760899843006]"
9394,"[-8.0488737105927, -34.95095078693139]"
9395,"[-8.0488737105927, -34.95095078693139]"
9396,"[-8.047882319991848, -34.94760899843006]"
9402,"[-8.0488737105927, -34.95095078693139]"
9409,"[-8.047883040093947, -34.947609025127385]"
9414,"[-8.047884554533981, -34.94760908156961]"
9419,"[-8.049355188833706, -34.95356510035698]"
9421,"[-8.047884554533981, -34.94760908156961]"
9422,"[-8.049237747300864, -34.95057865304841]"
9423,"[-8.04788370944904, -34.947609050025044]"
9429,"[-8.047419019154894, -34.9537758678095]"
9433,"[-8.0488737105927, -34.95095078693139]"
9434,"[-8.047382903857672, -34.947570267686196]"
9440,"[-8.048214294272194, -34.946984822880346]"
9441,"[-8.047382903857672, -34.947570267686196]"
9448,"[-8.047382903857672, -34.947570267686196]"
9450,"[-8.048214294272194, -34.946984822880346]"
9452,"[-8.047418551292756, -34.95377729760461]"
9453,"[-8.046627096472141, -34.94985887179026]"
9454,"[-8.04738315359692, -34.947569902201224]"
9455,"[-8.047382903857672, -34.947570267686196]"
9459,"[-8.047415426967458, -34.95378674905067]"
9469,"[-8.047382903857672, -34.947570267686196]"
9470,"[-8.047404197525415, -34.95381931636082]"
9471,"[-8.047382903857672, -34.947570267686196]"
9472,"[-8.046614019276262, -34.94981993147951]"
9477,"[-8.047383955124069, -34.94756887664111]"
9481,"[-8.047383118694123, -34.947569951397895]"
9484,"[-8.047374067858177, -34.94757388703531]"
9485,"[-8.046766415803614, -34.953682980229]"
9491,"[-8.046614019276262, -34.94981993147951]"
9492,"[-8.047382782440621, -34.94757045942246]"
9493,"[-8.047382782440621, -34.94757045942246]"
9494,"[-8.046566529653987, -34.95358114367956]"
9499,"[-8.046784304211432, -34.945217223194106]"
9504,"[-8.046706745271525, -34.947412049380915]"
9513,"[-8.046684120486097, -34.95001832874997]"
9514,"[-8.046706745271525, -34.947412049380915]"
9518,"[-8.046705936324226, -34.94741924079826]"
9519,"[-8.04670696246442, -34.9474109305483]"
9520,"[-8.046780876179852, -34.953700366795076]"
9521,"[-8.04670696246442, -34.9474109305483]"
9536,"[-8.046792200931701, -34.95371147508563]"
9540,"[-8.046784304211432, -34.945217223194106]"
9542,"[-8.04669755043775, -34.950066937814796]"
9543,"[-8.04669755043775, -34.950066937814796]"
9545,"[-8.046784304211432, -34.945217223194106]"
9549,"[-8.046784304211432, -34.945217223194106]"
9552,"[-8.046814236028679, -34.95376128478308]"
9553,"[-8.046784304211432, -34.945217223194106]"
9556,"[-8.04669755043775, -34.950066937814796]"
9558,"[-8.046784304211432, -34.945217223194106]"
9562,"[-8.046784304211432, -34.945217223194106]"
9564,"[-8.046784304211432, -34.945217223194106]"
9566,"[-8.046514450264562, -34.95077683591212]"
9568,"[-8.046686544377442, -34.95375848130162]"
9571,"[-8.046515045780607, -34.95078816478565]"
9575,"[-8.046514450264562, -34.95077683591212]"
9582,"[-8.046784304211432, -34.945217223194106]"
9587,"[-8.046503411743466, -34.945436199600486]"
9590,"[-8.046503411743466, -34.945436199600486]"
9591,"[-8.046503411743466, -34.945436199600486]"
9594,"[-8.046583744481037, -34.946451314376795]"
9601,"[-8.046503411743466, -34.945436199600486]"
9602,"[-8.046503411743466, -34.945436199600486]"
9603,"[-8.046503411743466, -34.945436199600486]"
9604,"[-8.04670696246442, -34.9474109305483]"
9605,"[-8.04670696246442, -34.9474109305483]"
9609,"[-8.046583744481037, -34.946451314376795]"
9613,"[-8.046503411743466, -34.945436199600486]"
9614,"[-8.046503411743466, -34.945436199600486]"
9615,"[-8.046503411743466, -34.945436199600486]"
9616,"[-8.046848937403496, -34.9537633401839]"
9621,"[-8.046707852119514, -34.947407417487476]"
9622,"[-8.04670696246442, -34.9474109305483]"
9627,"[-8.046557435843344, -34.947303916308186]"
9633,"[-8.046707362454955, -34.94740918354453]"
9635,"[-8.046706112736361, -34.94741676074718]"
9637,"[-8.046706112736361, -34.94741676074718]"
9638,"[-8.046706112736361, -34.94741676074718]"
9640,"[-8.046826646734813, -34.95373926020847]"
9641,"[-8.046514106154554, -34.950758552684576]"
9643,"[-8.046514129685484, -34.95076144864355]"
9644,"[-8.046514119157456, -34.95076028073162]"
9645,"[-8.04651408548844, -34.95075421840301]"
9651,"[-8.046693289506882, -34.950044830091635]"
9653,"[-8.046709817900723, -34.95010236578543]"
9664,"[-8.046493942232898, -34.9522525291952]"
9668,"[-8.04646459005688, -34.95243629037541]"
9672,"[-8.046482845519439, -34.95232233591763]"
9674,"[-8.046482599196185, -34.95232386623719]"
9675,"[-8.04650011296068, -34.95221459597333]"
9677,"[-8.046514079312601, -34.950750679951824]"
9678,"[-8.046515453702412, -34.95079286742264]"
0,"[-8.055703449999998, -34.95166199999999]"
3,"[-8.055703449999998, -34.95166199999999]"
8,"[-8.055703449999998, -34.95166199999999]"
10,"[-8.055703449999998, -34.95166199999999]"
12,"[-8.055703449999998, -34.95166199999999]"
14,"[-8.055703449999998, -34.95166199999999]"
17,"[-8.055703449999998, -34.95166199999999]"
19,"[-8.055703449999998, -34.95166199999999]"
23,"[-8.055703449999998, -34.95166199999999]"
29,"[-8.055703449999998, -34.95166199999999]"
30,"[-8.055703449999998, -34.95166199999999]"
31,"[-8.055703449999998, -34.95166199999999]"
33,"[-8.055703449999998, -34.95166199999999]"
36,"[-8.055703449999998, -34.95166199999999]"
37,"[-8.055703449999998, -34.95166199999999]"
39,"[-8.055703449999998, -34.95166199999999]"
41,"[-8.055703449999998, -34.95166199999999]"
46,"[-8.055703449999998, -34.95166199999999]"
47,"[-8.055703449999998, -34.95166199999999]"
48,"[-8.055703449999998, -34.95166199999999]"
50,"[-8.055703449999998, -34.95166199999999]"
56,"[-8.055703449999998, -34.95166199999999]"
58,"[-8.055703449999998, -34.95166199999999]"
59,"[-8.055703449999998, -34.95166199999999]"
61,"[-8.055703449999998, -34.95166199999999]"
65,"[-8.055703449999998, -34.95166199999999]"
68,"[-8.055703449999998, -34.95166199999999]"
69,"[-8.055703449999998, -34.95166199999999]"
70,"[-8.055703449999998, -34.95166199999999]"
73,"[-8.055703449999998, -34.95166199999999]"
76,"[-8.055703449999998, -34.95166199999999]"
79,"[-8.055703449999998, -34.95166199999999]"
80,"[-8.055703449999998, -34.95166199999999]"
81,"[-8.055703449999998, -34.95166199999999]"
87,"[-8.055703449999998, -34.95166199999999]"
88,"[-8.055703449999998, -34.95166199999999]"
91,"[-8.055703449999998, -34.95166199999999]"
92,"[-8.055703449999998, -34.95166199999999]"
93,"[-8.055703449999998, -34.95166199999999]"
95,"[-8.055703449999998, -34.95166199999999]"
96,"[-8.055703449999998, -34.95166199999999]"
99,"[-8.055703449999998, -34.95166199999999]"
100,"[-8.055703449999998, -34.95166199999999]"
101,"[-8.055703449999998, -34.95166199999999]"
102,"[-8.055703449999998, -34.95166199999999]"
103,"[-8.055703449999998, -34.95166199999999]"
104,"[-8.055703449999998, -34.95166199999999]"
106,"[-8.055703449999998, -34.95166199999999]"
107,"[-8.055703449999998, -34.95166199999999]"
108,"[-8.055703449999998, -34.95166199999999]"
111,"[-8.055703449999998, -34.95166199999999]"
118,"[-8.055703449999998, -34.95166199999999]"
119,"[-8.055703449999998, -34.95166199999999]"
122,"[-8.055703449999998, -34.95166199999999]"
131,"[-8.055703449999998, -34.95166199999999]"
132,"[-8.055703449999998, -34.95166199999999]"
135,"[-8.055703449999998, -34.95166199999999]"
144,"[-8.055703449999998, -34.95166199999999]"
149,"[-8.055703449999998, -34.95166199999999]"
151,"[-8.055703449999998, -34.95166199999999]"
157,"[-8.055703449999998, -34.95166199999999]"
164,"[-8.055703449999998, -34.95166199999999]"
167,"[-8.055703449999998, -34.95166199999999]"
168,"[-8.055703449999998, -34.95166199999999]"
169,"[-8.055703449999998, -34.95166199999999]"
172,"[-8.055703449999998, -34.95166199999999]"
176,"[-8.055703449999998, -34.95166199999999]"
177,"[-8.055703449999998, -34.95166199999999]"
179,"[-8.055703449999998, -34.95166199999999]"
180,"[-8.055703449999998, -34.95166199999999]"
181,"[-8.055703449999998, -34.95166199999999]"
185,"[-8.055703449999998, -34.95166199999999]"
196,"[-8.055703449999998, -34.95166199999999]"
199,"[-8.055703449999998, -34.95166199999999]"
209,"[-8.055703449999998, -34.95166199999999]"
211,"[-8.055703449999998, -34.95166199999999]"
212,"[-8.055703449999998, -34.95166199999999]"
214,"[-8.055703449999998, -34.95166199999999]"
217,"[-8.055703449999998, -34.95166199999999]"
218,"[-8.055703449999998, -34.95166199999999]"
221,"[-8.055703449999998, -34.95166199999999]"
222,"[-8.055703449999998, -34.95166199999999]"
229,"[-8.055703449999998, -34.95166199999999]"
230,"[-8.055703449999998, -34.95166199999999]"
233,"[-8.055703449999998, -34.95166199999999]"
239,"[-8.055703449999998, -34.95166199999999]"
245,"[-8.055703449999998, -34.95166199999999]"
247,"[-8.055703449999998, -34.95166199999999]"
248,"[-8.055703449999998, -34.95166199999999]"
251,"[-8.055703449999998, -34.95166199999999]"
252,"[-8.055703449999998, -34.95166199999999]"
257,"[-8.055703449999998, -34.95166199999999]"
263,"[-8.055703449999998, -34.95166199999999]"
265,"[-8.055703449999998, -34.95166199999999]"
267,"[-8.055703449999998, -34.95166199999999]"
274,"[-8.055703449999998, -34.95166199999999]"
286,"[-8.055703449999998, -34.95166199999999]"
288,"[-8.055703449999998, -34.95166199999999]"
291,"[-8.055703449999998, -34.95166199999999]"
292,"[-8.055703449999998, -34.95166199999999]"
300,"[-8.055703449999998, -34.95166199999999]"
304,"[-8.055703449999998, -34.95166199999999]"
308,"[-8.055703449999998, -34.95166199999999]"
311,"[-8.055703449999998, -34.95166199999999]"
315,"[-8.055703449999998, -34.95166199999999]"
316,"[-8.055703449999998, -34.95166199999999]"
318,"[-8.055703449999998, -34.95166199999999]"
319,"[-8.055703449999998, -34.95166199999999]"
321,"[-8.055703449999998, -34.95166199999999]"
323,"[-8.055703449999998, -34.95166199999999]"
328,"[-8.055703449999998, -34.95166199999999]"
330,"[-8.055703449999998, -34.95166199999999]"
332,"[-8.055703449999998, -34.95166199999999]"
333,"[-8.055703449999998, -34.95166199999999]"
334,"[-8.055703449999998, -34.95166199999999]"
335,"[-8.055703449999998, -34.95166199999999]"
337,"[-8.055703449999998, -34.95166199999999]"
346,"[-8.055703449999998, -34.95166199999999]"
349,"[-8.055703449999998, -34.95166199999999]"
350,"[-8.055703449999998, -34.95166199999999]"
353,"[-8.055703449999998, -34.95166199999999]"
354,"[-8.055703449999998, -34.95166199999999]"
360,"[-8.055703449999998, -34.95166199999999]"
367,"[-8.055703449999998, -34.95166199999999]"
379,"[-8.055703449999998, -34.95166199999999]"
381,"[-8.055703449999998, -34.95166199999999]"
385,"[-8.055703449999998, -34.95166199999999]"
388,"[-8.055703449999998, -34.95166199999999]"
